region,state,semana_ref,chuva_media_semanal,temperatura_media,umidade_media,vento_medio,pressao_media,radiacao_media
NE,BA,2020-08-24,3.578724,22.936445,65.61006,2.3611279,974.4743,1552.9084
NE,BA,2020-08-31,6.5404263,23.086586,67.04391,2.6665967,976.2544,1494.4872
NE,BA,2020-09-07,5.565957,23.498531,66.57288,2.557954,975.3762,1565.1583
NE,BA,2020-09-14,3.9787233,24.17734,63.804676,2.412448,974.6834,1718.233
NE,BA,2020-09-21,2.5404253,25.206106,64.53622,2.529518,974.6376,1619.9847
NE,BA,2020-09-28,1.0510638,26.016235,59.388824,2.5526435,972.82153,1833.4158
NE,BA,2020-10-05,3.4340425,27.34814,58.136658,2.5467112,972.95734,1735.1664
NE,BA,2020-10-12,5.412766,26.281109,61.59652,2.585739,973.8166,1616.5118
NE,BA,2020-10-19,5.012766,26.60744,63.292442,2.657612,972.2337,1603.0526
NE,BA,2020-10-26,29.808514,25.780996,75.00878,2.2507014,969.2549,1290.8997
NE,BA,2020-11-02,36.45532,24.111341,80.18399,2.0117848,969.797,1098.7623
NE,BA,2020-11-09,1.442553,25.978094,65.55576,2.1340752,970.10333,1855.9355
NE,BA,2020-11-16,29.272345,25.6443,76.279724,2.0212862,968.619,1272.1
NE,BA,2020-11-23,7.6382966,24.343365,71.812935,2.4336343,972.67676,1564.65
NE,BA,2020-11-30,2.5744681,25.955307,67.93323,2.1115053,970.79395,1720.811
NE,BA,2020-12-07,0.56170213,25.985851,64.48353,2.3195064,971.4767,1803.1187
NE,BA,2020-12-14,3.4,26.568335,65.03125,2.0944068,969.40894,1825.5171
NE,BA,2020-12-21,3.774468,26.380217,62.278408,2.3513088,968.2299,1727.8423
NE,BA,2020-12-28,1.170213,26.40714,61.248478,2.3728533,970.31274,1781.7749
NE,BA,2021-01-04,2.6255322,27.132692,61.796955,2.223507,970.98615,1801.0635
NE,BA,2021-01-11,18.68085,26.10342,69.43016,2.2099347,970.74805,1506.0286
NE,BA,2021-01-18,3.9319153,25.878168,64.41383,2.5410433,971.4123,1585.2496
NE,BA,2021-01-25,3.982979,26.414719,65.6031,2.3931665,970.36017,1691.1818
NE,BA,2021-02-01,9.221277,26.67852,68.063225,2.168017,968.59357,1501.0042
NE,BA,2021-02-08,3.6893623,26.089935,66.72152,2.151661,968.8466,1653.1454
NE,BA,2021-02-15,9.570213,26.016428,70.67068,1.894854,968.2797,1494.2542
NE,BA,2021-02-22,4.331915,26.170115,68.04514,2.003471,968.77563,1691.2007
NE,BA,2021-03-01,3.9787233,26.456717,64.87562,2.1602502,966.4726,1792.0269
NE,BA,2021-03-08,1.2553192,27.199394,61.3034,1.9760048,966.1872,1894.7142
NE,BA,2021-03-15,2.106383,26.758566,62.964005,2.4807777,966.7754,1738.2234
NE,BA,2021-03-22,0.7829788,26.728085,59.465916,2.309333,966.838,1911.836
NE,BA,2021-03-29,1.5957445,27.559622,64.02173,1.9422309,966.00507,1678.7635
NE,BA,2021-04-05,17.821276,25.319094,71.75157,2.565084,968.47894,1355.9393
NE,BA,2021-04-12,4.4893622,25.770998,65.62316,2.0354347,968.2388,1539.5442
NE,BA,2021-04-19,16.778723,25.688902,76.02679,1.4687783,969.1124,1322.951
NE,BA,2021-04-26,4.702127,25.495756,72.25016,1.9405508,968.5911,1432.0343
NE,CE,2014-12-29,20.371428,26.874586,65.58055,2.4192443,984.47504,1218.6882
NE,CE,2015-01-05,7.128571,27.671146,60.933743,3.0199256,984.70966,1518.2782
NE,CE,2015-01-12,3.3428574,28.596498,55.39049,3.486358,984.14246,1637.351
NE,CE,2015-01-19,4.3714285,27.880186,58.940105,3.3508947,983.66547,1518.5828
NE,CE,2015-01-26,1.4428571,28.399183,55.417545,2.9483256,983.4919,1691.5228
NE,CE,2015-02-02,17.985716,27.710804,63.92353,2.8222108,983.35114,1488.1088
NE,CE,2015-02-09,6.1571426,28.800182,56.44122,3.21555,984.0672,1584.4836
NE,CE,2015-02-16,44.028572,26.794788,69.68361,2.4144318,983.2294,1279.4032
NE,CE,2015-02-23,41.857143,26.307789,74.84991,1.9632541,983.67096,1312.364
NE,CE,2015-03-02,53.71429,25.896517,76.12671,1.7769545,983.152,1392.474
NE,CE,2015-03-09,21.928572,26.651842,73.265625,2.2329078,982.36035,1579.0514
NE,CE,2015-03-16,37.38571,26.782614,71.94484,2.1846397,982.69495,1433.2784
NE,CE,2015-03-23,58.3,25.576519,80.595894,1.5299839,985.6007,1339.655
NE,CE,2015-03-30,50.7,25.702772,80.80467,1.3223717,983.58875,1324.7589
NE,CE,2015-04-06,40.18571,25.899523,79.63481,1.4499756,983.88654,1263.2972
NE,CE,2015-04-13,37.285717,26.340364,77.382706,1.7753102,983.9814,1373.2758
NE,CE,2015-04-20,30.500004,26.068754,77.648964,1.9481548,984.40295,1348.1956
NE,CE,2015-04-27,5.614285,26.850529,70.58836,2.2651303,983.086,1499.7214
NE,CE,2015-05-04,28.842854,26.64793,73.706856,2.0034368,984.52936,1368.1656
NE,CE,2015-05-11,1.1142857,26.916546,67.02282,2.2977612,984.4043,1491.4316
NE,CE,2015-05-18,13.757143,26.921679,69.824814,2.2225235,985.3049,1306.3333
NE,CE,2015-05-25,13.4,26.88002,69.66676,2.3567898,984.05597,1322.0123
NE,CE,2015-06-01,15.857142,26.597183,69.516365,2.1884837,984.9745,1293.9307
NE,CE,2015-06-08,8.257144,26.493774,67.31737,2.425396,984.92267,1362.4763
NE,CE,2015-06-15,0.3,26.775482,61.62317,2.7211506,985.9516,1451.4822
NE,CE,2015-06-22,12.885715,26.274958,65.09108,2.5300558,988.2672,1334.9801
NE,CE,2015-06-29,36.200005,26.351698,69.909164,2.6629913,985.92834,1138.4642
NE,CE,2015-07-06,1.2571429,26.313848,64.472496,2.6658304,983.8762,1493.5348
NE,CE,2015-07-13,13.742857,26.090088,61.227467,3.248513,984.00287,1292.0642
NE,CE,2015-07-20,2.0714285,26.949999,60.942505,2.8889692,984.595,1432.7676
NE,CE,2015-07-27,2.4428573,26.396904,59.231316,3.203308,984.41956,1430.3282
NE,CE,2015-08-03,0.0,26.67612,55.09954,2.9885674,984.1721,1564.7173
NE,CE,2015-08-10,0.042857144,26.613981,55.02021,3.2826772,984.53394,1577.6108
NE,CE,2015-08-17,1.8857143,27.16867,55.165157,3.068926,982.9459,1553.9993
NE,CE,2015-08-24,0.042857144,27.33375,54.645645,3.304066,983.6974,1582.4991
NE,CE,2015-08-31,2.1285715,27.405413,58.33701,2.970617,985.8365,1538.7595
NE,CE,2015-09-07,1.3571428,27.47153,54.66286,3.2934105,984.57227,1716.6327
NE,CE,2015-09-14,1.1999999,27.669973,54.33288,3.4480755,985.6043,1659.0929
NE,CE,2015-09-21,0.08571429,27.797989,53.830982,3.5753834,984.8375,1775.512
NE,CE,2015-09-28,0.028571429,27.936916,52.44868,3.392456,983.53265,1814.7472
NE,CE,2015-10-05,0.7285714,28.08482,55.150936,3.4865603,984.7568,1752.1566
NE,CE,2015-10-12,0.12857144,28.53544,52.45882,3.736393,987.6008,1797.7834
NE,CE,2015-10-19,0.057142857,28.303875,55.306747,3.5121846,987.3568,1793.4894
NE,CE,2015-10-26,0.4714286,27.997917,55.657894,3.4080997,986.995,1641.4863
NE,CE,2015-11-02,0.17142858,28.535715,53.064026,3.5207243,986.2122,1808.9985
NE,CE,2015-11-09,0.25714287,28.315351,54.822773,3.3557065,983.9422,1676.9783
NE,CE,2015-11-16,0.31428573,28.682024,54.342403,3.379954,981.66437,1785.7361
NE,CE,2015-11-23,0.0,28.83279,55.641235,3.2265594,982.33234,1753.6633
NE,CE,2015-11-30,0.042857144,28.998104,53.604877,3.425888,984.0128,1733.1378
NE,CE,2015-12-07,0.29999998,29.176092,53.17054,3.5067744,984.23,1723.5929
NE,CE,2015-12-14,6.228572,28.874773,56.500538,3.2709618,983.6073,1505.3539
NE,CE,2015-12-21,8.571428,28.469463,56.885082,3.2462468,983.74335,1533.6162
NE,CE,2015-12-28,5.8571424,28.369656,60.19533,2.8276649,983.9784,1355.8123
NE,CE,2016-01-04,28.214289,27.297123,70.859116,2.2060466,983.6991,1089.0541
NE,CE,2016-01-11,14.47143,27.572418,70.186005,2.1019187,982.92084,1274.4244
NE,CE,2016-01-18,61.899998,25.573723,82.03233,1.5280776,983.6748,1036.16
NE,CE,2016-01-25,21.214285,26.461147,73.80457,2.1874588,984.35144,1492.185
NE,CE,2016-02-01,12.457144,26.387363,75.39495,1.9311744,984.084,1477.6978
NE,CE,2016-02-08,4.8,27.537659,68.74584,2.1114843,984.609,1627.1934
NE,CE,2016-02-15,13.571429,27.694859,67.264114,2.341977,982.9653,1608.5067
NE,CE,2016-02-22,8.942857,27.977655,68.60433,2.3196476,982.9315,1537.135
NE,CE,2016-02-29,3.6571424,28.5934,63.72154,2.3726532,983.0721,1646.3785
NE,CE,2016-03-07,21.442856,27.875309,69.86022,2.0008957,983.70465,1473.1788
NE,CE,2016-03-14,29.285711,27.237501,73.2607,1.8540999,980.4588,1366.1473
NE,CE,2016-03-21,18.171429,27.511406,73.072655,1.8076445,980.2019,1509.5303
NE,CE,2016-03-28,58.957134,26.211512,79.401985,1.3044366,980.3194,1078.7072
NE,CE,2016-04-04,14.328572,26.730005,78.14152,1.5186206,979.66943,1366.4911
NE,CE,2016-04-11,21.642859,26.956814,74.069756,1.9384425,981.61395,1485.1783
NE,CE,2016-04-18,22.828571,26.89903,72.49909,2.0700486,983.39026,1378.8096
NE,CE,2016-04-25,2.8000004,27.550508,68.33164,2.0142462,982.6284,1520.415
NE,CE,2016-05-02,11.1,27.094645,68.95283,1.6290354,984.47784,1416.0765
NE,CE,2016-05-09,24.0,26.982563,73.66955,1.7561061,985.13086,1182.5953
NE,CE,2016-05-16,0.41428572,27.455656,64.345436,1.883631,985.53864,1479.2926
NE,CE,2016-05-23,5.985714,27.440731,65.0068,1.847279,986.0494,1362.5848
NE,CE,2016-05-30,8.3,27.438059,69.19773,1.91773,983.89667,1253.5393
NE,CE,2016-06-06,10.685715,27.130358,67.07823,1.6118621,986.59357,1366.9355
NE,CE,2016-06-13,0.35714287,27.059355,58.21693,2.1287909,987.73956,1458.5055
NE,CE,2016-06-20,3.2000003,27.536306,57.82122,2.4370043,986.21454,1387.3009
NE,CE,2016-06-27,0.42857143,27.213766,53.029076,3.0343876,986.9176,1462.5897
NE,CE,2016-07-04,0.82857144,27.649872,56.695576,2.6049323,987.05524,1439.4717
NE,CE,2016-07-11,0.95714283,27.549026,55.907356,2.414985,984.9776,1550.5414
NE,CE,2016-07-18,0.35714287,27.238247,52.49573,2.4669807,986.067,1581.735
NE,CE,2016-07-25,0.22857143,27.074205,50.754955,2.901901,985.268,1592.6768
NE,CE,2016-08-01,0.0,27.534597,47.15517,2.8950882,986.43854,1697.3577
NE,CE,2016-08-08,0.34285712,27.696333,51.757385,2.7529063,985.83295,1611.7522
NE,CE,2016-08-15,1.2285713,28.018524,53.787663,2.9743829,985.23047,1496.3885
NE,CE,2016-08-22,0.21428572,28.270327,49.978546,3.0884175,985.4029,1609.0566
NE,CE,2016-08-29,0.014285714,28.490028,48.9859,3.2377546,984.01196,1760.5116
NE,CE,2016-09-05,0.34285715,28.305744,49.97339,2.9993017,984.43365,1795.0867
NE,CE,2016-09-12,0.7714286,28.17403,53.587498,3.1242373,985.2822,1544.35
NE,CE,2016-09-19,1.0714285,28.173538,54.45557,3.0311744,985.0216,1784.7648
NE,CE,2016-09-26,0.82857144,28.213303,54.465137,2.9783475,983.90686,1714.1827
NE,CE,2016-10-03,0.1,28.71573,51.930004,2.8743758,982.50165,1804.1262
NE,CE,2016-10-10,0.08571429,28.882105,47.761528,3.7272642,984.11505,1901.7761
NE,CE,2016-10-17,0.6,28.854763,53.509983,3.216653,983.0565,1711.8873
NE,CE,2016-10-24,0.071428575,28.766153,51.715137,3.2527568,982.78314,1777.373
NE,CE,2016-10-31,0.014285714,29.239185,48.742588,3.6727328,983.7945,1831.639
NE,CE,2016-11-07,0.3428571,28.801483,53.9653,3.4670868,982.525,1637.6931
NE,CE,2016-11-14,0.5285714,28.64393,56.115932,3.1248071,980.7999,1533.3729
NE,CE,2016-11-21,0.0,29.131119,51.111843,3.3038101,982.47345,1814.3689
NE,CE,2016-11-28,0.54285717,29.062292,53.909916,3.102997,982.79767,1709.4415
NE,CE,2016-12-05,0.0,29.031216,55.980156,2.8923564,982.79486,1650.3303
NE,CE,2016-12-12,15.342858,27.64191,60.98227,2.738139,982.838,1166.2511
NE,CE,2016-12-19,6.3428574,27.9838,61.400352,2.4179986,981.5194,1275.1935
NE,CE,2016-12-26,2.6142857,28.669613,57.260235,2.6899352,982.5815,1540.0247
NE,CE,2017-01-02,3.714286,28.58812,57.53358,2.3535745,982.7237,1511.8339
NE,CE,2017-01-09,7.914285,27.940594,62.3827,2.215969,981.9738,1395.1449
NE,CE,2017-01-16,23.242859,27.549284,66.28277,2.033747,982.4442,1306.9336
NE,CE,2017-01-23,14.685714,27.391659,67.15633,2.3526666,984.17,1392.5948
NE,CE,2017-01-30,9.6285715,28.195118,63.253384,2.505008,982.9129,1584.3523
NE,CE,2017-02-06,51.499996,27.083391,71.32194,1.9983546,983.3277,1200.1249
NE,CE,2017-02-13,38.514286,26.16703,75.34337,1.6693642,985.12836,1177.4241
NE,CE,2017-02-20,17.914286,26.463905,74.15917,1.8868555,984.5831,1430.0123
NE,CE,2017-02-27,46.0,25.603056,80.93066,1.4536548,984.12024,1103.1661
NE,CE,2017-03-06,46.22857,26.168335,80.232124,1.3791051,989.9624,1182.8683
NE,CE,2017-03-13,23.014286,25.951014,81.56523,1.2546192,990.76984,1179.0889
NE,CE,2017-03-20,32.857143,25.90803,81.14469,1.5828774,986.6065,1219.2756
NE,CE,2017-03-27,44.500008,25.908504,81.92657,1.4637183,986.3761,1232.5896
NE,CE,2017-04-03,27.071428,26.257236,78.01286,1.7690256,985.80457,1406.442
NE,CE,2017-04-10,51.071423,25.800047,81.24642,1.7054818,985.9612,1224.2964
NE,CE,2017-04-17,14.285713,26.575521,76.904594,1.4978626,986.14526,1397.3752
NE,CE,2017-04-24,19.328573,26.39835,75.79461,1.7638434,986.4601,1295.177
NE,CE,2017-05-01,13.428572,26.519264,72.64329,1.8395995,986.29626,1350.1477
NE,CE,2017-05-08,27.314285,26.52251,75.23774,1.790859,986.5104,1280.1791
NE,CE,2017-05-15,6.328572,27.08171,71.67345,2.0312567,983.73615,1390.4811
NE,CE,2017-05-22,11.142858,26.570494,69.63598,1.7543297,985.2563,1316.1179
NE,CE,2017-05-29,29.34286,26.175426,73.40455,1.7103586,985.986,1192.3545
NE,CE,2017-06-05,7.528571,26.641592,67.33528,2.145992,985.7796,1383.3195
NE,CE,2017-06-12,7.014286,26.447567,66.87729,1.9985833,986.65485,1352.9725
NE,CE,2017-06-19,7.528572,26.533651,65.641785,2.1221223,986.2038,1282.5613
NE,CE,2017-06-26,10.500001,26.17106,67.63709,1.9188632,987.49274,1171.7244
NE,CE,2017-07-03,4.814286,25.965841,62.03389,2.553761,988.8219,1312.5376
NE,CE,2017-07-10,0.3857143,26.143394,58.558357,2.4000611,988.11176,1397.5653
NE,CE,2017-07-17,15.785714,25.676834,65.391365,2.007447,988.0129,1234.1337
NE,CE,2017-07-24,4.728572,25.883482,60.310024,2.6060917,987.94653,1509.6846
NE,CE,2017-07-31,0.0,26.800148,61.076885,2.4045959,987.2972,1519.1216
NE,CE,2017-08-07,0.014285714,26.960268,57.9747,2.4259963,986.5044,1635.1954
NE,CE,2017-08-14,0.6571428,27.588417,58.345158,2.4800658,983.7729,1454.4576
NE,CE,2017-08-21,5.342857,27.71351,54.828377,2.7792208,985.3422,1655.2418
NE,CE,2017-08-28,0.014285714,27.75467,53.831944,2.7716415,986.2575,1756.8035
NE,CE,2017-09-04,0.8714286,27.890604,52.974735,3.1869676,985.3761,1739.4158
NE,CE,2017-09-11,0.0,28.08049,51.070118,3.387315,985.84326,1862.2396
NE,CE,2017-09-18,0.51428574,28.353987,51.439632,3.0614254,985.4386,1867.7865
NE,CE,2017-09-25,0.0,28.619686,51.50922,3.2054062,983.84735,1860.291
NE,CE,2017-10-02,0.028571429,28.763306,52.814278,3.4211476,985.0948,1822.7104
NE,CE,2017-10-09,3.3142858,28.496202,56.72357,3.0301788,983.21716,1691.6183
NE,CE,2017-10-16,3.6857145,28.432238,56.486187,3.4630282,984.83856,1591.036
NE,CE,2017-10-23,0.12857144,29.085587,54.157,3.1996942,982.6842,1808.4747
NE,CE,2017-10-30,0.24285714,28.523031,56.86329,2.7593749,981.44574,1692.1146
NE,CE,2017-11-06,1.8285716,27.881733,57.8196,2.6467488,980.3443,1617.5176
NE,CE,2017-11-13,0.65714294,27.957829,57.299908,2.6983664,980.8357,1561.6089
NE,CE,2017-11-20,5.2000003,28.269184,58.474358,2.712011,981.5078,1577.0972
NE,CE,2017-11-27,2.9571426,28.31498,57.955315,2.956848,981.3673,1613.9553
NE,CE,2017-12-04,0.12857142,28.895102,57.322388,2.835867,981.8248,1652.1117
NE,CE,2017-12-11,4.9857144,28.539503,57.87544,2.8540509,982.93176,1525.3759
NE,CE,2017-12-18,12.457144,27.608713,63.798164,2.5191457,982.9645,1142.3485
NE,CE,2017-12-25,3.971429,28.782145,60.51232,2.6150134,982.2345,1543.3771
NE,CE,2018-01-01,6.028571,28.227095,60.173313,2.3001025,983.4316,1431.6106
NE,CE,2018-01-08,12.685715,27.571507,63.26416,2.3010597,983.7333,1377.0814
NE,CE,2018-01-15,11.085715,28.160501,60.748756,2.5919425,983.4356,1568.5284
NE,CE,2018-01-22,23.62857,26.835114,70.08154,1.9207491,981.7387,1116.5731
NE,CE,2018-01-29,8.457144,27.9241,65.44966,2.2223887,980.7681,1467.8955
NE,CE,2018-02-05,27.857141,26.991882,70.39821,1.9149516,982.67303,1251.2715
NE,CE,2018-02-12,57.87143,25.202534,79.40068,1.2811483,983.7309,1112.7042
NE,CE,2018-02-19,32.3,25.96699,77.43304,1.2807119,982.71967,1412.8674
NE,CE,2018-02-26,39.100002,26.229044,75.62629,1.5749601,984.0797,1482.6663
NE,CE,2018-03-05,17.857141,26.808025,74.092575,1.6261766,983.03894,1609.651
NE,CE,2018-03-12,3.346666,27.435577,69.66338,1.9601591,978.8325,1740.622
NE,CE,2018-03-19,11.925,27.494099,69.769615,1.9690987,979.35126,1536.413
NE,CE,2018-03-26,46.975,25.979937,78.54707,1.5975031,979.56726,1239.871
NE,CE,2018-04-02,35.387497,25.637081,80.1456,1.374628,978.9895,1297.919
NE,CE,2018-04-09,40.8625,25.059017,80.6472,1.2645738,981.3905,1266.4427
NE,CE,2018-04-16,28.5125,25.440357,79.86765,1.4748003,981.62775,1256.1378
NE,CE,2018-04-23,14.449998,25.818922,76.790565,1.7328242,981.2578,1431.2058
NE,CE,2018-04-30,19.2625,25.487482,78.27217,1.596136,981.54553,1296.7976
NE,CE,2018-05-07,12.5125,25.468414,78.27771,1.4383363,981.33606,1185.3865
NE,CE,2018-05-14,18.5125,25.486153,77.008606,1.6155622,980.9365,1383.7474
NE,CE,2018-05-21,3.8874998,25.55293,74.71706,1.6911125,981.8129,1328.8358
NE,CE,2018-05-28,1.4,25.379324,71.41804,1.9207481,982.0219,1355.9867
NE,CE,2018-06-04,5.8500004,25.440092,72.88023,2.0395482,982.87775,1327.8037
NE,CE,2018-06-11,0.6375,25.38409,67.52537,2.16691,983.2587,1475.4591
NE,CE,2018-06-18,3.8125,25.267199,66.915215,2.1290774,983.55237,1390.1898
NE,CE,2018-06-25,0.0125,25.481314,63.278576,1.9049327,981.04913,1514.3663
NE,CE,2018-07-02,16.824999,25.697062,67.38233,2.013828,981.3955,1292.9082
NE,CE,2018-07-09,5.5499997,25.499678,67.16005,2.0334196,983.3053,1334.1882
NE,CE,2018-07-16,0.05,26.03144,60.169518,2.2830658,982.43256,1602.008
NE,CE,2018-07-23,0.075,26.605206,58.906334,2.3898904,984.1112,1550.9916
NE,CE,2018-07-30,6.8625,26.379515,63.561577,2.1737547,982.6234,1497.7034
NE,CE,2018-08-06,1.275,26.673492,62.2702,2.1420648,983.9344,1585.9197
NE,CE,2018-08-13,0.33750004,26.793201,58.68621,2.506835,984.20996,1537.5454
NE,CE,2018-08-20,0.0,27.070276,55.53119,2.4030125,983.90894,1715.0558
NE,CE,2018-08-27,0.0,26.811012,56.27886,2.345873,982.6223,1724.9585
NE,CE,2018-09-03,0.2625,27.297993,57.22738,2.4781744,981.7705,1725.2036
NE,CE,2018-09-10,0.275,27.51797,55.20705,3.0310104,981.57935,1793.5188
NE,CE,2018-09-17,0.42499998,27.888617,56.121857,2.8942745,981.27295,1762.287
NE,CE,2018-09-24,0.5375,27.988401,58.410515,2.9697635,980.81903,1680.979
NE,CE,2018-10-01,1.6374999,27.889475,58.07916,2.8777463,981.1933,1609.0199
NE,CE,2018-10-08,0.61249995,28.231068,56.264893,2.9123905,981.2317,1744.3348
NE,CE,2018-10-15,2.3374996,27.699831,61.610188,2.5549974,979.80365,1559.0972
NE,CE,2018-10-22,0.175,28.420284,56.237877,2.819518,980.3396,1686.1907
NE,CE,2018-10-29,0.81249994,28.256615,57.606304,2.864136,979.2185,1522.7559
NE,CE,2018-11-05,2.3375,28.263859,57.494793,3.0056822,978.7491,1555.4178
NE,CE,2018-11-12,0.0875,28.579865,53.777092,3.0254743,979.1397,1641.6979
NE,CE,2018-11-19,9.087501,28.612602,56.633705,2.9168618,978.93445,1491.1355
NE,CE,2018-11-26,9.212501,28.172102,60.756283,2.723946,977.86646,1309.7429
NE,CE,2018-12-03,37.2,26.921696,71.581795,1.8507247,980.809,1182.4626
NE,CE,2018-12-10,18.5,26.887629,66.23817,2.1681693,979.50165,1418.9398
NE,CE,2018-12-17,18.9,26.629383,67.79442,2.087264,981.01306,1371.8712
NE,CE,2018-12-24,10.4875,26.177006,70.22042,1.9582307,979.6211,1460.3322
NE,CE,2018-12-31,4.5625,27.673943,64.46385,2.4369435,980.0096,1456.1329
NE,CE,2019-01-07,14.65,26.251469,71.98808,1.7113925,979.8199,1158.0156
NE,CE,2019-01-14,38.700005,25.799185,78.99658,1.5506246,980.44727,1186.9913
NE,CE,2019-01-21,12.025001,26.360334,72.545395,1.9122335,980.50574,1445.1237
NE,CE,2019-01-28,9.337499,27.10812,70.68802,1.8099833,980.19434,1458.1367
NE,CE,2019-02-04,26.425001,26.566133,76.28678,1.757533,978.0028,1361.095
NE,CE,2019-02-11,36.475002,26.698202,76.25652,1.6671876,979.2712,1276.0154
NE,CE,2019-02-18,34.8875,25.700665,83.427666,1.488472,980.9434,1249.8109
NE,CE,2019-02-25,26.25,25.531857,80.09392,1.4731128,982.2546,1280.1714
NE,CE,2019-03-04,20.9875,25.799295,81.08183,1.6971035,985.19763,1394.6399
NE,CE,2019-03-11,27.9875,26.040682,80.76612,1.5664381,983.7714,1373.224
NE,CE,2019-03-18,35.975,25.844181,82.36155,1.2511705,983.9313,1250.3109
NE,CE,2019-03-25,45.587498,25.679754,82.719475,1.3238366,984.32245,1292.8861
NE,CE,2019-04-01,41.487503,25.552555,84.498405,1.3230647,984.3499,1249.7166
NE,CE,2019-04-08,30.400002,25.88755,82.73283,1.4018917,984.5273,1349.8319
NE,CE,2019-04-15,12.4625,25.822636,81.64665,1.1241872,984.18787,1172.7529
NE,CE,2019-04-22,11.187502,26.079222,80.541,1.6355625,984.11395,1240.4646
NE,CE,2019-04-29,15.437501,25.613361,80.45197,1.6283439,982.423,1330.2677
NE,CE,2019-05-06,4.35,26.327505,76.49861,1.8074709,983.6108,1215.5862
NE,CE,2019-05-13,17.2375,25.756042,79.22554,1.6202183,979.80457,1181.9967
NE,CE,2019-05-20,34.212494,25.829664,77.98303,1.8815668,979.70105,1126.0435
NE,CE,2019-05-27,10.4375,25.918102,73.826256,2.1353116,980.0069,1244.364
NE,CE,2019-06-03,1.6125001,25.893154,67.3091,1.8721902,980.6198,1369.7875
NE,CE,2019-06-10,24.237503,25.95064,69.6032,2.2405863,980.2211,1002.7016
NE,CE,2019-06-17,6.8125005,25.563568,70.099884,2.1681063,981.54083,1254.0538
NE,CE,2019-06-24,0.9875,25.966131,66.63369,2.6877394,982.34906,1383.8937
NE,CE,2019-07-01,2.7875004,26.062523,69.38676,2.4648001,980.79016,1271.6665
NE,CE,2019-07-08,5.3875003,25.850796,68.09689,2.7455585,981.9283,1283.4924
NE,CE,2019-07-15,4.475,25.95379,64.653946,2.96137,982.003,1335.548
NE,CE,2019-07-22,8.875001,25.754059,65.013054,3.0588067,982.15607,1258.1072
NE,CE,2019-07-29,0.9125,26.471842,61.15798,2.933901,981.62244,1470.7257
NE,CE,2019-08-05,2.4,26.048065,57.919506,3.283774,983.9721,1449.312
NE,CE,2019-08-12,0.675,26.540995,58.684166,3.2666135,982.2425,1443.4939
NE,CE,2019-08-19,0.0375,26.932371,56.868275,2.950683,983.88855,1562.9731
NE,CE,2019-08-26,0.2125,27.33419,52.721596,3.2812407,983.0137,1570.5214
NE,CE,2019-09-02,1.1624999,27.45874,56.755806,3.3796387,981.7463,1525.5681
NE,CE,2019-09-09,0.225,27.666878,54.46837,3.4590518,982.3997,1608.6924
NE,CE,2019-09-16,0.9375,27.659397,54.79751,3.5038276,979.70465,1647.3416
NE,CE,2019-09-23,1.0875,27.944588,55.661602,3.2309928,980.8392,1692.2761
NE,CE,2019-09-30,1.1750001,27.67844,56.421616,3.282868,979.1129,1549.339
NE,CE,2019-10-07,0.5125,28.321997,52.024296,3.8180394,979.5449,1718.7834
NE,CE,2019-10-14,1.9875,28.430662,55.43339,3.323185,981.53186,1671.1508
NE,CE,2019-10-21,0.43750006,28.65025,55.956318,2.9478896,980.1344,1740.6166
NE,CE,2019-10-28,0.2375,28.545456,51.47223,3.296303,982.3134,1880.3861
NE,CE,2019-11-04,0.112500004,29.240051,51.967785,3.737532,981.0306,1708.0121
NE,CE,2019-11-11,0.1,29.05246,53.431843,3.2918305,981.7436,1761.6454
NE,CE,2019-11-18,4.0249996,28.602407,57.968655,2.8535259,981.18335,1542.0121
NE,CE,2019-11-25,2.8875003,28.673746,57.88297,3.2903187,981.43713,1616.3451
NE,CE,2019-12-02,0.4125,28.787447,55.605377,2.8953943,979.4232,1679.7676
NE,CE,2019-12-09,10.499998,28.383287,58.69275,2.9058874,978.90454,1534.1241
