region,state,periodo_ref,chuva_media_acumulada,temperatura_media,umidade_media,vento_medio_kmh,pressao_media_inHg,radiacao_media
N,RR,2019-06-01,530.00024,26.117914,80.433334,4.768487,29.637535,1219.51
N,RR,2019-07-01,419.6,25.888044,79.74462,4.6775684,29.642366,1312.5012
N,RR,2019-08-01,295.80002,26.156584,78.70968,4.4751883,29.656496,1326.0072
N,RR,2019-09-01,127.79998,27.522917,73.380554,5.029411,29.594076,1569.2036
N,RR,2019-10-01,50.6,27.864925,69.530914,5.857874,29.555307,1670.625
N,RR,2019-11-01,218.39998,27.905285,70.45695,5.787538,29.523907,1481.9587
N,RR,2019-12-01,63.000004,27.385218,71.97043,6.9935956,29.5487,1481.3422
N,RR,2020-01-01,7.0,27.858467,62.28629,8.0182295,29.592932,1588.9675
N,RR,2020-02-01,1.8,28.604027,55.560345,9.182587,29.598175,1680.2917
N,RR,2020-03-01,5.6000004,29.709272,53.416668,9.012112,29.575232,1721.8279
N,RR,2020-04-01,104.799995,28.838165,62.13889,7.046786,29.600254,1559.7194
N,RR,2020-05-01,289.39993,26.851753,77.775536,5.4401608,29.627094,1323.8928
N,RR,2020-06-01,379.60004,26.016523,78.75,4.8382196,29.626059,1060.8737
N,RR,2020-07-01,268.19995,26.130106,78.852585,4.508958,29.609173,819.7143
N,RR,2020-08-01,191.99995,26.372034,78.57527,4.8762326,29.600811,1034.7404
N,RR,2020-09-01,71.2,27.306086,67.18782,4.96561,29.581276,1381.6495
N,RR,2020-10-01,0.0,,,,,
N,RR,2020-11-01,0.0,,,,,
N,RR,2020-12-01,1.0,28.454947,66.03297,6.923077,29.52533,1716.8889
N,RR,2021-01-01,24.2,28.804695,61.169014,8.22199,29.570274,1615.1746
N,RR,2021-02-01,0.0,,,,,
N,RR,2021-03-01,0.0,,,,,
N,RR,2021-04-01,0.0,,,,,
S,RS,2015-01-01,188.45259,23.368174,78.830734,9.192394,28.78657,1499.1438
S,RS,2015-02-01,103.74209,23.072691,78.82832,8.986702,28.794876,1555.134
S,RS,2015-03-01,69.43158,22.153605,76.79915,8.845429,28.836872,1440.9336
S,RS,2015-04-01,80.51051,19.428337,75.48953,8.3227,28.894735,1262.653
S,RS,2015-05-01,126.115776,16.607475,81.37918,9.066368,28.929556,933.9985
S,RS,2015-06-01,129.16841,14.494821,80.28237,8.757707,28.964865,848.50287
S,RS,2015-07-01,194.75792,14.118473,85.417145,8.82761,28.92589,728.79755
S,RS,2015-08-01,76.81053,18.50536,74.388435,11.215918,28.893055,1056.5111
S,RS,2015-09-01,145.58417,16.154718,76.07266,10.453538,28.822212,1113.4192
S,RS,2015-10-01,249.78423,17.717916,80.709015,11.342293,28.88887,1113.373
S,RS,2015-11-01,149.33679,19.546982,78.6081,11.016079,28.771671,1269.457
S,RS,2015-12-01,272.1527,22.193674,79.995735,9.915177,28.754932,1256.165
S,RS,2016-01-01,93.53158,24.226534,73.8529,9.736951,28.86557,1596.6304
S,RS,2016-02-01,107.00527,24.033623,79.293465,8.736242,28.795614,1533.1002
S,RS,2016-03-01,186.6947,20.962688,79.119225,9.62233,28.868721,1285.6458
S,RS,2016-04-01,186.14003,20.663279,80.82947,9.672769,28.917227,970.59
S,RS,2016-05-01,62.90499,13.904345,83.35819,8.147406,28.949047,876.7041
S,RS,2016-06-01,19.21,10.733508,79.0948,6.918792,28.988567,930.6138
S,RS,2016-07-01,107.569984,13.113571,80.481384,9.631405,28.94172,905.25934
S,RS,2016-08-01,113.47801,14.833769,77.09689,8.893927,28.899471,1047.1176
S,RS,2016-09-01,58.32195,14.726973,74.71208,10.385358,28.932339,1367.5814
S,RS,2016-10-01,241.05362,17.82518,77.04286,11.930512,28.837757,1330.3009
S,RS,2016-11-01,120.29523,19.976738,69.04613,10.367406,28.768465,1691.1572
S,RS,2016-12-01,146.4238,22.593115,72.747665,10.233025,28.702425,1559.2451
S,RS,2017-01-01,139.67616,23.470404,78.48389,9.505264,28.700544,1544.4996
S,RS,2017-02-01,131.5476,23.660822,79.53351,8.593699,28.620544,1470.5837
S,RS,2017-03-01,145.24284,21.457037,78.13254,9.6992235,28.810574,1380.3838
S,RS,2017-04-01,193.06194,18.300995,77.546265,10.192871,28.83494,1121.0576
S,RS,2017-05-01,280.3905,16.674114,85.66886,10.027263,28.842087,767.25586
S,RS,2017-06-01,120.52379,14.257779,82.00493,9.771195,28.849087,810.31116
S,RS,2017-07-01,21.419046,14.92039,71.74517,9.8933735,28.963388,1077.5212
S,RS,2017-08-01,146.01904,15.833183,76.522415,11.316173,28.827923,1098.5464
S,RS,2017-09-01,132.66664,18.96217,77.639366,10.971076,28.868687,1075.7303
S,RS,2017-10-01,220.63338,18.375994,75.79625,11.716014,28.740685,1316.6995
S,RS,2017-11-01,123.22379,19.560232,66.79672,10.928144,28.72785,1684.1605
S,RS,2017-12-01,99.04762,22.97804,70.91444,10.737787,28.695866,1613.2716
S,RS,2018-01-01,159.15714,23.05031,75.18787,10.307928,28.706717,1530.5704
S,RS,2018-02-01,76.69522,22.378208,74.17338,9.449631,28.751041,1688.7455
S,RS,2018-03-01,150.17207,21.36739,76.050644,8.692817,28.724808,1379.6138
S,RS,2018-04-01,80.790695,21.534204,77.7889,8.274754,28.848309,1204.2758
S,RS,2018-05-01,106.37207,16.501049,80.821495,9.006772,28.880047,926.50525
S,RS,2018-06-01,114.35347,11.981686,83.50183,8.779943,28.905304,759.09546
S,RS,2018-07-01,139.9535,13.197223,84.26231,9.591656,28.898722,712.0393
S,RS,2018-08-01,131.55812,12.4678955,78.93852,9.652391,28.919323,973.35956
S,RS,2018-09-01,172.90233,17.532125,81.5809,10.497674,28.817654,1067.1038
S,RS,2018-10-01,148.49767,18.252346,77.32422,10.740199,28.807083,1350.4072
S,RS,2018-11-01,169.61397,21.267769,71.71929,11.072558,28.740376,1563.7987
S,RS,2018-12-01,121.10231,22.291746,71.50623,9.89145,28.73498,1552.1085
S,RS,2019-01-01,239.07442,24.302536,79.487144,9.873553,28.742596,1344.4786
S,RS,2019-02-01,106.3116,22.577307,75.972374,8.919951,28.74464,1530.6243
S,RS,2019-03-01,119.95347,20.989042,76.87332,9.178062,28.813354,1396.6082
S,RS,2019-04-01,139.09763,19.942657,81.121826,7.747338,28.765898,1115.3385
S,RS,2019-05-01,201.36276,17.07991,85.77321,8.176837,28.767616,778.7839
S,RS,2019-06-01,47.44651,16.697643,79.578,9.013654,28.875746,923.8127
S,RS,2019-07-01,130.49998,12.522221,79.56231,8.4798155,28.94065,871.3774
S,RS,2019-08-01,80.54999,13.676999,75.15508,9.896547,28.989796,1161.5172
S,RS,2019-09-01,73.53181,15.66829,72.34899,10.192774,28.87956,1251.0665
S,RS,2019-10-01,271.71814,19.279934,74.57107,11.495953,28.810987,1151.1984
S,RS,2019-11-01,126.804535,21.248055,73.23674,10.92321,28.756538,1522.5613
S,RS,2019-12-01,65.29999,22.968185,63.8029,10.021354,28.735413,1769.7766
S,RS,2020-01-01,140.34544,23.413145,73.48025,10.289201,28.726469,1573.1957
S,RS,2020-02-01,63.990917,22.714455,70.99413,10.241012,28.791761,1649.5177
S,RS,2020-03-01,33.00909,23.318459,66.87918,9.520942,28.826416,1548.5391
S,RS,2020-04-01,44.845455,18.605652,68.28068,9.761524,28.885687,1315.152
S,RS,2020-05-01,146.01814,15.273374,72.49827,9.06199,28.879913,1057.9581
S,RS,2020-06-01,173.79092,14.9356365,80.881195,9.963298,28.862928,741.913
S,RS,2020-07-01,150.94093,12.548677,77.583534,8.9972725,28.876642,925.03217
S,RS,2020-08-01,72.63636,15.140414,71.95933,8.72561,28.900286,1119.8513
S,RS,2020-09-01,118.91362,16.484161,76.768135,9.380006,28.843718,1135.4998
S,RS,2020-10-01,56.122738,19.219597,69.920296,10.283707,28.791891,1477.5767
S,RS,2020-11-01,59.35454,20.79614,67.346725,9.808142,28.8064,1675.2589
S,RS,2020-12-01,87.631805,22.699198,70.12648,9.046292,28.731018,1672.1371
S,RS,2021-01-01,165.60452,23.131262,76.22949,8.832014,28.683355,1453.7723
S,RS,2021-02-01,78.34091,22.11396,76.39315,7.189907,28.694532,1600.687
S,RS,2021-03-01,102.786354,21.64204,78.73726,6.8894935,28.717558,1331.8069
S,RS,2021-04-01,30.97727,19.470922,74.45726,8.111435,28.850674,1310.2667
S,SC,2015-01-01,208.3619,22.586275,80.995445,8.304461,27.90247,1441.7659
S,SC,2015-02-01,176.10475,21.849304,82.45134,7.451914,27.874949,1383.5032
S,SC,2015-03-01,132.13333,21.112928,80.64711,7.269716,27.91196,1336.254
S,SC,2015-04-01,75.03807,18.895802,80.481155,6.9063983,27.959818,1197.28
S,SC,2015-05-01,134.43805,16.34655,84.19532,7.600342,28.000072,909.70795
S,SC,2015-06-01,116.21902,14.381674,82.285706,7.7501764,28.081049,881.3135
S,SC,2015-07-01,185.31427,14.552778,85.21587,7.886874,28.028631,831.1833
S,SC,2015-08-01,44.838097,17.864664,74.99848,9.720262,27.993752,1181.6752
S,SC,2015-09-01,192.1238,17.517998,79.059814,8.838008,27.891537,1037.4275
S,SC,2015-10-01,238.7524,18.268578,83.16174,9.123538,27.92738,939.77094
S,SC,2015-11-01,180.54285,19.264929,85.006386,8.019644,27.759867,1014.32404
S,SC,2015-12-01,228.78093,21.629452,84.476326,7.933595,27.762333,1127.5673
S,SC,2016-01-01,123.73333,22.388119,78.76559,7.1914787,27.76669,1379.0417
S,SC,2016-02-01,178.19044,22.664242,84.01195,6.8216763,27.881287,1255.9623
S,SC,2016-03-01,217.53334,20.374557,81.485664,7.702615,27.935709,1264.5342
S,SC,2016-04-01,117.5714,21.109566,80.44242,7.655405,27.928123,1182.0388
S,SC,2016-05-01,104.572685,14.420138,84.58673,6.871288,28.01634,841.96985
S,SC,2016-06-01,52.24545,10.958404,81.40235,6.733316,28.041492,885.7219
S,SC,2016-07-01,94.19998,13.407554,79.15484,8.834553,27.97009,1018.2011
S,SC,2016-08-01,146.70906,14.444495,80.580414,8.451514,27.946043,1007.67456
S,SC,2016-09-01,77.50908,15.384656,74.68879,8.816835,27.95749,1378.1969
S,SC,2016-10-01,198.4,17.344809,80.29019,10.302227,27.88264,1173.065
S,SC,2016-11-01,99.22724,19.062265,76.02344,9.168426,27.878122,1498.4941
S,SC,2016-12-01,212.46361,20.881569,80.59681,9.311541,27.81255,1297.2655
S,SC,2017-01-01,193.5727,22.42483,77.85109,7.312074,27.831823,1445.8356
S,SC,2017-02-01,136.87273,22.792465,78.13691,7.2851424,27.835665,1449.2365
S,SC,2017-03-01,128.57266,20.495436,79.709625,6.9703865,27.900026,1179.076
S,SC,2017-04-01,105.68177,17.971113,79.05112,7.9045005,27.92904,1053.0651
S,SC,2017-05-01,262.7363,16.690823,87.45804,7.417207,27.832508,751.9426
S,SC,2017-06-01,103.30905,14.539068,80.388756,7.3525705,27.9251,847.91534
S,SC,2017-07-01,11.509089,14.23443,73.12133,7.7051554,28.120295,1170.5155
S,SC,2017-08-01,119.53633,15.46606,78.383934,8.942762,27.870047,1117.9071
S,SC,2017-09-01,60.827274,19.142483,74.994896,8.066266,27.888771,1197.0403
S,SC,2017-10-01,203.70908,18.10074,79.09117,9.844567,27.83946,1187.1613
S,SC,2017-11-01,152.13635,18.792198,74.18768,8.99027,27.814573,1493.991
S,SC,2017-12-01,177.01816,21.279936,78.71969,8.210105,27.801003,1387.4844
S,SC,2018-01-01,238.32726,21.337635,82.58043,7.7664294,27.858847,1258.0518
S,SC,2018-02-01,92.63635,20.62631,78.93872,6.73382,27.88688,1443.6895
S,SC,2018-03-01,182.06361,21.197466,83.21965,6.481405,27.862173,1149.2418
S,SC,2018-04-01,25.990908,20.469902,78.58827,5.552404,28.131725,1337.2432
S,SC,2018-05-01,71.79091,16.817575,80.92272,6.3871636,28.150747,1016.40186
S,SC,2018-06-01,104.95452,13.785653,83.63106,6.216998,28.157925,773.35596
S,SC,2018-07-01,47.409084,14.837471,81.3145,6.241298,28.06776,910.87274
S,SC,2018-08-01,83.28181,13.474866,78.67574,6.5910964,28.085438,1065.7943
S,SC,2018-09-01,151.09993,17.244446,82.12665,6.7243633,27.979103,1059.6417
S,SC,2018-10-01,203.59087,18.015356,83.67471,7.3231497,27.955444,979.4985
S,SC,2018-11-01,121.88181,20.033245,78.945305,9.1535845,27.84732,1342.7362
S,SC,2018-12-01,129.62726,21.70005,74.67464,9.266615,27.877947,1636.7969
S,SC,2019-01-01,183.59996,23.628859,80.35571,8.838938,27.904795,1410.4745
S,SC,2019-02-01,197.76668,21.06689,81.94239,8.22359,27.696741,1283.0789
S,SC,2019-03-01,130.59998,20.466433,82.31139,7.8817034,27.78822,1199.2676
S,SC,2019-04-01,131.74995,19.542004,84.45629,6.8279133,27.762873,1026.7615
S,SC,2019-05-01,270.7083,17.420378,88.57535,7.522301,27.876684,701.3028
S,SC,2019-06-01,44.96667,16.424377,81.95289,8.075601,27.94725,964.1179
S,SC,2019-07-01,67.78332,13.573418,80.26869,8.482661,27.84082,889.21985
S,SC,2019-08-01,30.008337,14.205619,76.28854,10.469169,27.800688,1138.498
S,SC,2019-09-01,66.60833,16.993795,76.3355,9.360368,27.795511,1087.5728
S,SC,2019-10-01,159.44997,19.66033,78.48522,8.136485,27.834875,1202.982
S,SC,2019-11-01,150.13332,20.056652,78.56071,7.9954033,27.788698,1375.8832
S,SC,2019-12-01,91.2833,21.267931,75.3175,7.3178287,27.77408,1567.307
S,SC,2020-01-01,156.99165,22.06148,79.34754,7.234821,27.752441,1379.6792
S,SC,2020-02-01,125.49999,21.132135,79.049,7.4598117,27.81603,1460.8942
S,SC,2020-03-01,43.350002,21.074629,74.74606,8.306818,27.861094,1546.4888
S,SC,2020-04-01,51.00833,17.440565,73.953606,7.5673246,27.890112,1376.421
S,SC,2020-05-01,59.983322,14.978085,75.83473,7.6883864,27.930643,1083.3157
S,SC,2020-06-01,151.40831,15.195095,85.00156,8.182926,27.941683,716.892
S,SC,2020-07-01,105.53332,13.349168,80.653564,8.043507,27.947197,878.8311
S,SC,2020-08-01,91.34998,15.095117,76.612885,7.9897785,27.94372,1123.7015
S,SC,2020-09-01,79.18331,17.666693,79.30187,8.178527,27.884388,1030.4371
S,SC,2020-10-01,55.449993,19.229574,75.106995,8.169966,27.820726,1351.1384
S,SC,2020-11-01,116.59165,19.18583,75.28205,7.4473357,27.732319,1440.7424
S,SC,2020-12-01,175.9916,21.15344,80.33719,8.066293,27.675137,1343.0153
S,SC,2021-01-01,249.86665,21.410011,85.21621,9.957311,27.681072,1111.9371
S,SC,2021-02-01,80.408325,21.244995,77.66245,7.430594,27.67724,1646.9353
S,SC,2021-03-01,119.62498,21.228064,81.74211,7.264045,27.69633,1297.4459
S,SC,2021-04-01,28.908335,17.984709,76.95736,7.7182145,27.668839,1285.5842
NE,SE,2015-01-01,15.520002,26.531097,70.688065,11.993189,29.370193,1789.0598
NE,SE,2015-02-01,52.48,26.704437,73.46095,11.21057,29.3396,1666.2258
NE,SE,2015-03-01,48.839996,26.838923,72.24535,10.280422,29.326431,1697.1614
NE,SE,2015-04-01,82.55999,27.046436,74.521484,8.873873,29.48701,1581.1332
NE,SE,2015-05-01,216.92001,25.386044,78.188866,7.071593,29.381245,1275.2566
NE,SE,2015-06-01,164.79993,23.885767,81.71863,6.191064,29.447834,1132.8793
NE,SE,2015-07-01,154.36002,23.233818,79.851036,4.9871616,29.46493,1198.8704
NE,SE,2015-08-01,66.359985,22.739273,77.07955,5.134298,29.464771,1385.008
NE,SE,2015-09-01,28.800003,24.452177,72.71751,8.803001,29.419428,1687.1488
NE,SE,2015-10-01,26.439999,25.293308,69.783066,11.064293,29.400768,1745.2754
NE,SE,2015-11-01,4.56,26.634806,66.28227,13.915929,29.317215,1984.9319
NE,SE,2015-12-01,19.880001,26.655645,67.99546,11.88723,29.36651,1780.7009
NE,SE,2016-01-01,109.39998,26.705362,74.44035,9.906018,29.321554,1537.5754
NE,SE,2016-02-01,18.36,26.908188,70.69039,9.164473,29.351421,1745.482
NE,SE,2016-03-01,31.559998,27.2841,69.22086,9.005545,29.357224,1627.8328
NE,SE,2016-04-01,32.600002,26.616436,70.8958,8.377191,29.348267,1483.8878
NE,SE,2016-05-01,140.59996,25.286642,74.97079,6.63161,29.414846,1259.1648
NE,SE,2016-06-01,102.39999,23.855555,79.70451,7.500665,29.313982,1249.8573
NE,SE,2016-07-01,40.560017,23.743275,77.12715,6.3527546,29.467499,1614.9828
NE,SE,2016-08-01,36.320007,24.138102,73.98971,7.771181,29.46072,1791.6931
NE,SE,2016-09-01,23.840002,25.039326,72.2585,10.588938,29.435968,1744.9739
NE,SE,2016-10-01,10.08,26.02209,70.64894,12.787827,29.359522,1972.9895
NE,SE,2016-11-01,7.3199997,26.52771,69.57977,11.026711,29.328577,1950.6022
NE,SE,2016-12-01,20.72,26.854467,69.61181,10.430014,29.31969,1951.9232
NE,SE,2017-01-01,3.08,26.920132,67.26073,8.574167,29.334625,1919.8193
NE,SE,2017-02-01,15.400002,27.093777,68.18602,8.4523945,29.319866,1852.5139
NE,SE,2017-03-01,38.033333,27.360435,70.05687,8.156018,29.255041,1797.6427
NE,SE,2017-04-01,84.0857,26.10689,78.159355,7.480931,29.277897,1478.8473
NE,SE,2017-05-01,173.71431,24.898157,81.79325,7.3690143,29.314684,1298.2361
NE,SE,2017-06-01,131.4571,23.669865,84.57357,6.993407,29.366581,1246.2408
NE,SE,2017-07-01,92.257095,22.341095,81.95552,9.573275,29.452555,1329.268
NE,SE,2017-08-01,59.628567,22.364223,84.38628,6.615205,29.395994,1345.204
NE,SE,2017-09-01,155.2856,22.616978,83.84169,8.92396,29.41386,1498.7118
NE,SE,2017-10-01,53.857136,24.080444,80.14054,8.93938,29.328959,1687.7131
NE,SE,2017-11-01,11.571429,25.7,74.724785,11.567388,29.25199,1880.0778
NE,SE,2017-12-01,28.62857,26.440187,73.77975,11.511262,29.237339,1858.3405
NE,SE,2018-01-01,13.057142,26.709549,72.11818,10.498048,29.312658,1832.5155
NE,SE,2018-02-01,39.0,26.730501,74.376045,10.203534,29.28746,1719.3716
NE,SE,2018-03-01,54.885708,26.73354,76.45215,8.739318,29.23241,1813.8508
NE,SE,2018-04-01,60.08572,25.442556,77.83471,7.097118,29.292767,1480.9464
NE,SE,2018-05-01,69.68572,24.571625,81.51252,7.32445,29.329958,1388.443
NE,SE,2018-06-01,84.65712,23.509521,82.22111,6.9645257,29.388323,1299.558
NE,SE,2018-07-01,72.02858,22.682547,81.46507,6.8778586,29.404531,1303.4816
NE,SE,2018-08-01,27.371433,23.482603,77.20882,8.249456,29.404646,1565.4319
NE,SE,2018-09-01,9.3714285,24.47331,74.252075,10.406723,29.33646,1700.3317
NE,SE,2018-10-01,14.514287,26.004698,71.85354,12.105056,29.28264,1841.9244
NE,SE,2018-11-01,23.228573,26.264147,72.23249,12.788634,29.268423,1739.244
NE,SE,2018-12-01,51.399998,26.5148,72.66431,10.727272,29.283247,1866.262
NE,SE,2019-01-01,18.485714,26.838917,70.380936,9.705574,29.319248,1797.332
NE,SE,2019-02-01,23.457144,27.827194,72.386154,10.67287,29.313677,1808.0688
NE,SE,2019-03-01,105.05713,27.267138,75.89419,8.577349,29.274126,1705.0775
NE,SE,2019-04-01,64.97143,26.73653,78.40885,7.1997857,29.285309,1498.076
NE,SE,2019-05-01,75.11428,25.880598,79.0813,6.3687835,29.330484,1385.9172
NE,SE,2019-06-01,201.54285,23.724894,86.3246,6.5034137,29.44232,1082.3214
NE,SE,2019-07-01,213.22864,23.046015,86.30332,5.653743,29.513636,1129.9204
NE,SE,2019-08-01,56.771427,22.733404,81.98209,6.9622993,29.57057,1445.8663
NE,SE,2019-09-01,40.228577,24.038473,79.66859,8.007448,29.487728,1674.0951
NE,SE,2019-10-01,23.199999,25.381184,71.14175,9.803224,29.422209,1802.1647
NE,SE,2019-11-01,13.82857,26.615826,68.8474,9.221514,29.261032,1946.5841
NE,SE,2019-12-01,10.257142,27.064764,66.769035,9.419202,29.249226,1949.9104
NE,SE,2020-01-01,28.514284,27.404295,68.15629,8.65411,29.251417,1798.7217
NE,SE,2020-02-01,64.99999,27.575453,71.55768,7.325628,29.256458,1759.4032
NE,SE,2020-03-01,101.54285,27.34317,73.47847,6.051831,29.238897,1604.7172
NE,SE,2020-04-01,88.82861,26.376207,79.740234,3.9294891,29.279305,1492.0519
NE,SE,2020-05-01,80.62858,25.005527,84.82369,2.3418603,29.34368,1286.9158
NE,SE,2020-06-01,91.485664,23.836943,84.97272,2.3838742,29.37641,1270.5348
NE,SE,2020-07-01,28.91427,23.170826,81.049576,2.3750803,29.390188,1453.1787
NE,SE,2020-08-01,23.914293,23.482735,77.59439,2.582539,29.409607,1765.0
NE,SE,2020-09-01,6.0000014,23.618816,74.010574,4.3923335,29.227198,1649.4363
NE,SE,2020-10-01,4.3714285,25.811563,69.58693,5.9564495,29.15121,1847.877
NE,SE,2020-11-01,17.057146,25.72012,70.84537,7.388484,29.15298,1654.151
NE,SE,2020-12-01,1.8857144,26.29224,66.09799,5.882989,29.146418,1812.2527
NE,SE,2021-01-01,29.114286,25.726189,72.800385,5.083491,29.151085,1552.7991
NE,SE,2021-02-01,3.6571424,27.324444,64.381775,5.3582025,29.114597,1798.9672
NE,SE,2021-03-01,20.257143,26.89861,65.767685,4.475516,29.130621,1707.6067
NE,SE,2021-04-01,53.799995,26.031504,75.66012,3.8321857,29.145395,1458.9758
SE,SP,2015-01-01,144.03224,25.656994,68.999664,6.002981,27.882374,1636.3715
SE,SP,2015-02-01,212.74191,23.73305,77.95976,5.7006283,27.85591,1494.6647
SE,SP,2015-03-01,200.34186,22.709661,80.369255,5.2609243,27.87315,1280.5841
SE,SP,2015-04-01,60.06451,22.006563,76.067184,5.715294,27.8938,1390.6357
SE,SP,2015-05-01,88.922585,19.281868,78.558205,5.644367,27.964361,1082.9833
SE,SP,2015-06-01,18.425808,18.5418,74.824524,5.814402,28.03206,1077.0353
SE,SP,2015-07-01,69.20644,18.741941,74.67574,5.6507964,27.994263,991.91046
SE,SP,2015-08-01,18.335484,20.222458,61.03746,5.931715,27.982761,1394.1321
SE,SP,2015-09-01,145.60643,22.173466,67.48322,6.3837843,27.88326,1310.0787
SE,SP,2015-10-01,102.503204,23.713387,69.41372,7.558617,27.886545,1409.8884
SE,SP,2015-11-01,236.55482,23.486633,79.06879,6.1319637,27.8226,1242.3455
SE,SP,2015-12-01,204.14835,23.949804,78.41554,6.0554857,27.865606,1324.9592
SE,SP,2016-01-01,275.5097,23.819853,78.23794,7.238808,27.81412,1340.5663
SE,SP,2016-02-01,191.38705,24.589357,77.245705,5.2382355,27.876154,1445.7919
SE,SP,2016-03-01,145.87738,23.717886,77.32367,5.5041037,27.905846,1350.724
SE,SP,2016-04-01,28.722582,23.522123,67.2692,4.730583,27.907442,1433.4373
SE,SP,2016-05-01,91.07095,18.778278,77.13217,5.423383,27.983175,1024.5367
SE,SP,2016-06-01,89.40643,16.618086,75.58555,4.7319493,28.037687,1050.2866
SE,SP,2016-07-01,9.483868,18.14961,64.40768,5.4626064,28.0048,1231.0554
SE,SP,2016-08-01,63.993534,19.10348,65.46507,6.3336916,27.95687,1230.7987
SE,SP,2016-09-01,27.141935,20.297928,63.99657,7.0405426,27.94846,1480.1481
SE,SP,2016-10-01,106.24373,22.244081,69.267944,7.8111916,27.870584,1401.1538
SE,SP,2016-11-01,101.45453,22.638193,72.26042,7.3800797,27.862568,1453.528
SE,SP,2016-12-01,157.2727,23.79046,74.14075,6.7417703,27.858448,1500.6963
SE,SP,2017-01-01,257.90906,23.861567,79.49754,5.3659525,27.88511,1306.2903
SE,SP,2017-02-01,75.72571,25.227394,71.39349,5.823211,27.938828,1726.3015
SE,SP,2017-03-01,134.36574,23.383644,75.23101,6.2820244,28.021278,1448.1807
SE,SP,2017-04-01,116.47426,21.688353,76.81417,6.450633,28.056213,1238.6918
SE,SP,2017-05-01,118.92971,20.287666,78.782936,5.180287,28.075043,1055.9938
SE,SP,2017-06-01,52.670258,18.283575,73.976425,5.521555,28.152311,1085.4565
SE,SP,2017-07-01,3.5081086,17.485706,64.851,6.83833,28.260765,1231.8059
SE,SP,2017-08-01,51.90811,19.679852,64.84411,7.163681,28.108236,1209.6685
SE,SP,2017-09-01,23.481085,23.467312,51.052544,7.418493,28.116402,1655.7832
SE,SP,2017-10-01,133.81023,23.116053,67.82795,7.6790466,28.048126,1327.1375
SE,SP,2017-11-01,188.25638,22.504086,72.65602,7.2484083,28.00754,1455.5553
SE,SP,2017-12-01,194.11497,23.820393,76.15646,6.1025276,27.971369,1379.2439
SE,SP,2018-01-01,233.0549,23.696833,78.710724,5.7873955,27.991991,1346.1166
SE,SP,2018-02-01,128.91,23.347303,76.07323,5.909143,28.003489,1468.4796
SE,SP,2018-03-01,152.32191,24.664513,77.11842,4.9113646,27.980862,1448.432
SE,SP,2018-04-01,39.165855,22.303934,72.14183,5.301031,28.1123,1399.86
SE,SP,2018-05-01,25.72195,19.84789,69.93654,5.450767,28.13259,1211.544
SE,SP,2018-06-01,22.697561,19.523804,70.9769,5.2813272,28.152552,970.4175
SE,SP,2018-07-01,11.707317,19.502066,61.084324,5.469958,28.150597,1215.7455
SE,SP,2018-08-01,58.126835,18.451439,70.33783,6.797875,28.152199,1183.3319
SE,SP,2018-09-01,81.790245,21.181128,68.840515,7.1629715,28.039806,1316.6056
SE,SP,2018-10-01,169.5756,22.448692,76.253136,7.5513024,28.008995,1249.5447
SE,SP,2018-11-01,168.05365,22.702887,76.21297,8.230934,28.000181,1278.8351
SE,SP,2018-12-01,127.00487,24.540356,70.99022,6.272362,27.998919,1612.4147
SE,SP,2019-01-01,147.65851,25.76569,72.14839,5.575048,28.032871,1639.2249
SE,SP,2019-02-01,215.67316,24.1113,76.67475,5.945178,27.984444,1324.1537
SE,SP,2019-03-01,165.46335,23.649302,78.05115,5.6859,28.045074,1391.5015
SE,SP,2019-04-01,104.29754,22.93896,76.30956,4.9476914,28.034678,1282.7394
SE,SP,2019-05-01,77.63415,21.006622,76.59054,4.9387527,28.071022,1057.3597
SE,SP,2019-06-01,30.326834,19.44952,70.01461,5.068638,28.19228,1106.363
SE,SP,2019-07-01,46.695232,17.824238,65.891785,5.7103662,28.172522,1198.2816
SE,SP,2019-08-01,23.466667,19.61315,64.15478,7.383928,28.193514,1247.5231
SE,SP,2019-09-01,59.78094,22.456928,65.001366,7.843084,28.137722,1319.0719
SE,SP,2019-10-01,61.557148,24.226934,64.51053,7.384575,28.013617,1505.0374
SE,SP,2019-11-01,130.48094,23.588177,72.749626,7.6489973,27.9729,1349.7393
SE,SP,2019-12-01,156.40948,23.833168,75.96024,6.459354,27.9832,1376.8569
SE,SP,2020-01-01,192.91629,23.586515,75.64236,6.6831756,27.880009,1450.0374
SE,SP,2020-02-01,247.52097,22.34471,80.69026,6.711454,27.88741,1239.4958
SE,SP,2020-03-01,74.469765,21.876144,71.65528,7.2092376,27.915516,1516.3333
SE,SP,2020-04-01,20.427908,20.254387,69.41337,6.5690756,27.960672,1396.0627
SE,SP,2020-05-01,21.362791,17.461966,66.55456,6.219289,28.04538,1195.2881
SE,SP,2020-06-01,48.479076,19.027552,69.705444,6.6307974,28.044516,1055.2461
SE,SP,2020-07-01,6.9720926,18.51384,62.190872,7.36693,28.051973,1246.9026
SE,SP,2020-08-01,32.03721,18.520826,60.062206,8.538401,28.079481,1337.6647
SE,SP,2020-09-01,11.2511635,22.977793,53.376583,8.552537,27.979574,1482.6104
SE,SP,2020-10-01,44.367435,23.162361,60.998978,9.4798,27.899775,1431.4272
SE,SP,2020-11-01,44.418606,22.72407,61.734043,8.409056,27.908918,1783.5454
SE,SP,2020-12-01,115.06043,23.505459,74.40736,7.184535,27.877512,1519.4531
